taxa,A4F_92332_V1,A4F_94336_V1,A4F_35752_V1,A4F_84740_V1,A4F_67757_V1,A4F_56718_V1,A4F_76292_V1,A4F_69129_V1,A4F_73455_V1,A4F_74720_V1,A4F_94120_V1,A4F_32988_V1,A4F_51606_V1,A4F_94601_V1,A4F_98040_V1,A4F_20573_V1,A4F_52749_V1,A4F_60429_V1,A4F_91362_V1,A4F_99000_V1,A4F_95200_V1,A4F_17419_V1,A4F_56279_V1,A4F_45118_V1,A4F_91516_V1,A4F_50227_V1,A4F_85240_V1,A4F_76383_V1,A4F_82994_V1,A4F_71665_V1,A4F_10355_V1,A4F_84962_V1,A4F_10660_V1,A4F_28689_V1,A4F_91594_V1,A4F_65060_V1,A4F_44160_V1,A4F_49219_V1,A4F_13368_V1,A4F_97618_V1,A4F_48857_V1,A4F_96181_V1,A4F_89897_V1,A4F_97386_V1,A4F_65695_V1,A4F_41207_V1,A4F_45863_V1,A4F_77391_V1,A4F_70954_V1,A4F_25413_V1,A4F_33497_V1,A4F_70804_V1,A4F_98453_V1,A4F_78358_V1,A4F_34415_V1,A4F_84534_V1,A4F_72388_V1,A4F_31649_V1,A4F_22643_V1,A4F_29474_V1,A4F_53145_V1,A4F_74742_V1,A4F_10709_V1,A4F_43794_V1,A4F_56296_V1,A4F_62344_V1,A4F_24211_V1,A4F_42312_V1,A4F_68106_V1,A4F_79824_V1,A4F_60728_V1,A4F_31033_V1,A4F_18098_V1,A4F_17705_V1,A4F_37469_V1,A4F_70068_V1,A4F_10021_V1,A4F_28771_V1,A4F_93308_V1,A4F_76068_V1,A4F_39976_V1,A4F_56355_V1,A4F_76957_V1,A4F_65724_V1,A4F_92332_V3,A4F_94336_V3,A4F_35752_V3,A4F_84740_V3,A4F_67757_V3,A4F_56718_V3,A4F_76292_V3,A4F_69129_V3,A4F_73455_V3,A4F_74720_V3,A4F_94120_V3,A4F_32988_V3,A4F_51606_V3,A4F_94601_V3,A4F_98040_V3,A4F_20573_V3,A4F_52749_V3,A4F_60429_V3,A4F_91362_V3,A4F_99000_V3,A4F_95200_V3,A4F_17419_V3,A4F_56279_V3,A4F_45118_V3,A4F_91516_V3,A4F_50227_V3,A4F_85240_V3,A4F_76383_V3,A4F_82994_V3,A4F_71665_V3,A4F_10355_V3,A4F_84962_V3,A4F_10660_V3,A4F_28689_V3,A4F_91594_V3,A4F_65060_V3,A4F_44160_V3,A4F_49219_V3,A4F_13368_V3,A4F_97618_V3,A4F_48857_V3,A4F_96181_V3,A4F_89897_V3,A4F_97386_V3,A4F_65695_V3,A4F_41207_V3,A4F_45863_V3,A4F_77391_V3,A4F_70954_V3,A4F_25413_V3,A4F_33497_V3,A4F_70804_V3,A4F_98453_V3,A4F_78358_V3,A4F_34415_V3,A4F_84534_V3,A4F_72388_V3,A4F_31649_V3,A4F_22643_V3,A4F_29474_V3,A4F_53145_V3,A4F_74742_V3,A4F_10709_V3,A4F_43794_V3,A4F_56296_V3,A4F_62344_V3,A4F_24211_V3,A4F_42312_V3,A4F_68106_V3,A4F_79824_V3,A4F_60728_V3,A4F_31033_V3,A4F_18098_V3,A4F_17705_V3,A4F_37469_V3,A4F_70068_V3,A4F_10021_V3,A4F_28771_V3,A4F_93308_V3,A4F_76068_V3,A4F_39976_V3,A4F_56355_V3,A4F_76957_V3,A4F_65724_V3
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048|g__GGB74356|s__GGB74356_SGB53465|t__SGB53465,0,0,0,0,0,0,0,0,0,0,0,0,0.0058579453655951,0,0.0028448011980782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084177958854582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105126984088807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica|t__SGB10124,0,0,0,0,0,0,0,0,0,0,0.0525084044886763,0,0,0,0,0.3284264668227413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03432,0,0,0,0,0,0,0,0,0,0,0.0445655831059285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059557597452277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012262616403043,0,0,0,3.0414943719323384,0,0.0537355217912681,0,0,0.0067863552423061,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_paravirosa|t__SGB1786,0.0943935580196311,0.1086774653479069,0.6291158635023016,0.3523992578101732,0.1445854050550988,0.0961819760502531,0.2919066290152743,0,0.1041200942938265,0.1586221527275904,0.6355267528791788,0.0650258673366749,0.0139282510498879,0.3326026621063198,0.5412419006694442,0.0106977796661007,0,0.0604735932546757,0,0.1060660546773958,0.1784624934679209,0.1079711537482345,0.0617155091181592,0.1257651919761532,0,0.53792,0.244763714585967,0.955560120098242,0,0.0923061858578307,0.1182798503698106,0,0.054703685898755,0.0499429952897523,0,0.0145009730514511,0.1305568901272539,0,0.1142141972090484,0.1380077437293587,0.7752402646521223,0,0.6623525327356117,0.47672,0.66973,0.9884519728108974,0.7048282614861019,0,0.1493392610890498,0,0.0252770478750621,0.1348899424856082,0.0833036676627359,0.0942172924450337,0.6717301627126762,0.2145523201102918,0.1453435206435251,0.4820933867648944,0.0292782505555636,0.013102957330402,0,0.59064,0.2805265506213347,0.1531968461546055,0.1570169504067922,0.0580599046983632,0.0949297737293987,0.232896763446517,0.2797684286202665,0,0.0709099617756517,0.4199278015535914,0,0.2164907197871008,0.1729213977091888,0,0.1756118086603013,0.551841866969314,0.0506735461700737,0,0.1428551196912,0,0.1885923851553307,0,0.0921306062491457,0.0220737554689225,0.7276522588111656,0.068395859911999,0.1287790552434695,0.2329455721339481,0.0689186453524426,0,0.1671217626782384,0.0941421791963598,0.7697242480416476,0.0278274056338834,0.1287751079703931,0.6421668426988294,0.7461533811773905,0.0144797815335202,0,0.0285511841799398,0,0.219748991759058,0.3673003320920798,0.1214574312477194,0.133597645057239,0.1125086986005847,0,0.5011482014895196,0.1111460907617628,0.6885582483631184,0,0.0612784688114438,0.1551583400338038,0,0.027497880416267,0.1819814751215383,0,0.0431148706608517,0.2427495483581293,0,0.0316376790550178,0.0367897926138022,0.4749118282264933,0,0.0615037392052748,0.40263,0.48009,0.6690388119581229,0.7040881412344441,0,0.1653096426087108,0,0,0.0728582822346755,0.0969792346729778,0.0332353688437643,0.6313434971540084,0.1678922781688804,0.1586323876696181,0.4242281721635439,0.028770009631153,0.3505248064591127,0,0.6087032887426191,0.0801740425080078,0.2659018096334874,0.3683567251077442,0.0166901953322689,0.0420908363183008,0.2428186658584608,0.3213861092403864,0,0.1302398466459416,0.4431160235900437,0,0.2064830486759039,0.050217284464889,0,0.0385505768133149,0.5247748587082885,0.1001833518028526,0,0.5855033826388598,0,0.2350149206525643,0
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776|g__GGB4675|s__GGB4675_SGB6464|t__SGB6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018616915263084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936|g__GGB3256|s__GGB3256_SGB4303|t__SGB4303,0,0,0,0,0,0,0,0,0,0.1877729837884768,0,0,0.4734739650750235,0,0,0.0023711096056465,0.1484712610814466,0,0,0,0,0.0608477821404974,0.3107449032420047,0,0.2916783051729743,0,0.0292426369997572,0.4942073229852871,0.1666163670441858,0,0,0,0,0,0.3536606664051134,0.9033533165233526,0,0,0,0,0,0,0.1369471656906667,0,0.52504,0,0,0,0,0,0.0639083255735249,0,0,0,0,0,0,0,0,0,0.0160306006119894,0,0.0460791469931249,0,0.2737820911338033,0,0.1597892441688821,0,0,0,0,0,0.4580346339266787,0.1320552656850266,0.3413187655437166,0,0.0623114686067439,0,0.8445172722697858,0,0.0408731215882176,0,0,0,0,0.0049102478737595,0,0,0,0,0,9.964223165008e-4,0,0.3464749067221866,0.0482992438431142,0,0.7752400112581519,0,0,0.1252881161724097,0.2250709832926057,0,0,0.4660123654353134,0,0,0.0675581157656598,0,0.0300074723533145,0,0.0640443990370481,0.6032231536085322,0.3280843590685351,0,0,0,0,0,0.6323002707434214,0.3123622699310213,0,0,0,0,0,0,0.1266870292565953,0,0.45554,0,0,0,0,0,0.0396037355365283,0,0,0.7226472097538099,0,0,0,0,0,0,0.0062683110610136,1.821603793685e-4,0.1477961938660898,0,0.4731529185624473,0,0.4867917937382708,0,0,0,0,0,0.7268954284494052,2.560262500917353,4.318068555988016,0,0.1247752830191031,0,0.8555293051314681,0,0.1358001487706201,0.2428700798093543,0.2380677768482852,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MCC283|t__SGB4828,0.0021121264271251,0,0.0086586060402111,0,3.651619477495e-4,0.0037512471158445,0,0.1635224868458921,0,0,0,0,0.0080318298526632,0.0468646705840642,0,0.1721462622286999,0.0135096770888119,0,0,0,0,0.0089816711967557,0.0468329865798615,0.2300598137014784,0.039741765803028,0.00768,0.0503683100585829,0,0,0,5.146637329737e-4,0,0.0729321686644845,0,0.008509874944073,0.0140250536411891,0,0,0,0,0.0863707278083122,0,0,0,0,0,0,0,0,0,0,0,0.0120239679213041,0.0113801009930676,0,0,0,0,0,0,9.088066974652e-4,0.00941,0,0.0051627044234702,0.0055828249033526,0,0.0077621234697161,0,0,0.0030237589715784,0,0,0,0,0.0098459022272179,0,0.0560273342224147,0,0,0,7.119480759001e-4,0.0647433162324783,0.0205126976955913,0,0.0026660648193785,0,0.0063951282091137,0,0,0.0054594464331254,0,0.0406156362588363,0,0,0,0,0.0337676094154686,0.2147328155274208,0,0.0341583958405791,0.0027983782588296,0,0,0.0340532506372894,0,0.0188334662634199,0.1625551908848631,0.0013227361165086,0.0052799622612907,0,0.0104166274586938,0,0,0,0,0,0.057571345680788,0.0727233043793642,0.0040070762113848,5.107296761462e-4,0,0,0,0,0.0083027903149653,0,0.0015916632158466,0.03432,0,0,0,0,0.0126075278573475,0,0,0,0.0030914817805778,0.0019523003413235,0,0,0,0,0,0,0,0,0,0,0.0039070735117863,0,0.0202890908197884,0,0,0,0.0260269490326128,0,0,0.0473828003262806,0.0547682258695195,2.390860934219e-4,0.0216380115446823,0,0,0.0051467093825582,0,0.0391111148652389,0.0048130615698301,0.0664644783617276
k__Bacteria|p__Firmicutes|c__CFGB78291|o__OFGB78291|f__FGB78291|g__GGB3146|s__GGB3146_SGB4159|t__SGB4159_group,0,0.0179314817815144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099767928868011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465245217774655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317801269876493,0,0,0,0.0086873765723644,0.0162523257007547,0,0,0,0,0,0,0,0,0.0251013518045635,0,0,0,0,0,0,0,0,0,0,0.0114214690979797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4311394206144059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1980177536694711,0,0,0,0.0066230761146678,0,0,0,0,0,0,0,0,0,0.0042861236935852,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4604|s__GGB4604_SGB6373|t__SGB6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265326813538775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4572|s__GGB4572_SGB6322|t__SGB6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177451634846e-4,0,0,0,0,0.0429118018820058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948783582057266,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_faecicola|t__SGB5190,0.4069298694251123,0.0874631166819183,0.021676138874859,0.1136995686369658,0.2844798835506455,0.2915844383145936,0.1245138937185706,0,0.0294798391923712,0,0,0.0416722609455791,0.3158288639309535,1.2875745953570374,0,0,0.0754703375194873,0,0,0.1207345602491883,0.0399613563851547,0.1221646264131271,0.199667823617574,0.4257865035456419,0,0,0.6552977917820232,0.1847775816791461,0,0.2185845361624523,0.4587341282871086,0.7826404269542447,0.0069485261968413,0.003858710872625,0.3816430824753383,0.1379292152067363,0,0.3093579513749377,0.4241781737062411,0.0466680115940708,0.0829583884314709,0,0.1375758104675489,0,0.06493,0.1766990036624659,0.1590874977731918,0,0,0.1817005025774924,0.1792464340987088,0.0294082783092019,0.0463400782043535,0.5694838241288213,0.12876840420902191,0,0.4199825721333831,0.1813498939691794,0.001972927935011,0,0,0.15535,0,0,0.294279289617106,0.2127905699645568,0.0721234412944568,0.528582315824767,0,0.127631752624698,0.0484991656425281,0.3510554449917044,0,0,0.4656331445995695,0.0099905280874371,0.1616956116583178,0.1735518375793029,0.1428346464853341,0.0653115100689099,0.0935025139682226,0.1476622259356747,0.0719075634292143,0.0195686992983038,0.1397584382055888,0.0454443887915702,0.0195253787852942,0.0352020142552257,0.422071972434907,0.3391382389493213,0.6632115654930063,0,0.0064893328990694,0,0.0112645306661759,0.1608142737870904,0.2465189501511264,0.1662057708687091,0,0,0.1164700908648346,0,0,0.1741260018628123,0.0092263660281399,0.0701454487555696,0.149296032733047,0,0,0,1.4223378653793144,0.2122407242762214,0,0.2964369664326953,0,0.7107815737606099,0,0.0378939314135052,0.6056863790809583,0.0720314563248389,0,0.0515123546991022,0.8343559546819158,0.0698393044523303,0.0719834420281066,0,0.0352132079694076,0.07865,0.68493,1.1267441529128788,0.024623709461932,0,0,0.1556524988135658,0.142912908521815,0.1202142603974072,0,0.529036382065678,0.0592986701034543,0,0.5274209039846347,0.87102233474796,0.0109689784509211,0,0.0055168746819239,0.2730200591199175,0,0,0.9988122130257828,0.5316115923461083,0.253189116031068,0.068933931280183,0,0.2898304064476139,0.0271257372626974,0.025517809084904,0.5142396050222978,2.43372739724e-4,1.4400689046010409,0.0182768035860343,0.2129472423972598,0.118172734385956,0.2370344918255163,0.0846220902746573,0.4068936605755064,0.3480870809110375,0.272318439752829,0.0931694399202702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii|t__SGB4290,0,0.0222943518708025,0,0.362970167775795,0,4.2465242725494585,0.2649442742704036,0.149819864824882,3.259705265206547,3.878342169878661,0.3494297296440538,0.0666416940785664,8.178874862193416,0,0.3858769625107602,2.13111811739693,1.0441295059687947,0,0,1.4056630303402122,0.4227759993297676,0.0735472050511908,0.0642982769858491,0.8679165454849809,0.1499167611899009,0.19363,2.337764039760684,0.9719571779278796,0,0.1170313814792651,0.719398653372728,2.0221633096151685,0.15059699493547898,1.2453328603234288,0,0,0,0,0.2341492214968556,1.2488213005684552,0.638605683819099,0,0,3.61634,0,1.1492947494517238,0.1953477249320986,0.1466593830496391,0.2484218092184808,0.2717764619518459,0.1688392285112415,1.075197899266963,0.1048144359623168,1.1385441169909103,0.898623159098039,1.2062460522208815,0.2289140141936959,0.3857466443779936,0,0.5697655876557364,0.022916919402060802,1.21491,0.0082210613541066,4.119847283660478,0.2871307686270759,0.4726517297579814,0.6142312312978635,7.581908952847348,2.316941906218428,1.1069527602808376,0.15546614760237648,0.0095791733121931,2.305958982464289,0.1371663941380238,0,0,1.307304465189677,0.7581908317388895,0.16554864315889362,0,0,7.598025148029591,0.0959553078324558,0.1160251593158574,0,0.0116897886539229,0,0.0310493760222267,0.0718379135594638,3.616322611722696,0.2911482429545924,0.0860488372956169,2.3634607816324595,6.040897580657723,0.1971292866580789,0.0182206534411486,2.730700325486997,0,0.4298485141694905,0.5895420060144784,1.1147865730387254,0.0202120249787945,0,1.485565928974149,0,0.1106344918296058,0.4310982264950877,1.3631033582800438,0.0267098446776685,0.2990853087743542,0.3841119307938001,0.2730580331319409,0,0.4488962054218875,0.1113687166496558,0.2818194924924642,0.1169409178738114,1.6700777606299504,0,0,0.0370918906605309,0,0.0026606754076473,0.6662763818092496,0.1553905124169677,0,0,0,0,5.247697512883134,0.4804276943598989,0.0943105077917971,0.1428442755868616,0.5442800468343458,0.0155890748013015,3.8019295990587256,0.134067869644111,0.4253701592022215,0.3797733815635962,0.4137608149547871,0.9381473490008678,0.1951451370202138,0,0.1632174011807221,0.041680939407225504,0.490203168269178,0.0124217233898525,4.282564071632925,0.3440751204421161,2.03461821615324,0,1.2795953250216,0.2750757640523845,1.2492396272281276,0.5069140065992069,0.0319886575204742,0.6920122901164177,2.158435386652916,2.702896296005791,0.257646258303902,0.8087059931503837,0.2408634788855473,1.0345173864417536,0,0,0.3651015207111697,0.3298093142374099,0.3623857866666325
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455|g__GGB4698|s__GGB4698_SGB6498|t__SGB6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3726124376054222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442171212784356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3854760770343052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2401376872651825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB77413|o__OFGB77413|f__FGB77413|g__GGB3136|s__GGB3136_SGB4149|t__SGB4149,0,0,0,0,0,0,0,7.560653192001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019713306135628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Hallella|s__Hallella_absiana|t__SGB1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1982283765669991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012627300995684,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Ruminococcaceae_bacterium_AF68_02b2A|t__SGB4421,0.0462039822560516,0,0,0,0,0.0059869903968878,0,0,0,0,0,0,0,0,0.5231663294206157,0,0,0,0,0,0,0,0,0,0.0456095440372088,0,0,0,0,0,0,0,0,0,0,0.1767700666687276,0,0,0,0,0.2636149673409337,0,0,0,0.09078,0,0,0,0.0408909674263402,0,0,0,0,0,0,0.0324325363328141,0,0,0,0,0,0.0301,0,0,0,0,0.0205420023679302,0,0,0,0.2253400417517156,0.09667819108661,0,0,0,0,0,0,0,0.0461801323292054,0,0,0,0,0.0441316736951335,0.0274848665137759,0,0,0,0.050136835509595,0,0,0,0,0,0,0,0,0.0819781178578169,0,0,0,0,0,0,0.0060321400699522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1845869909533516,0,0,0.0749767087584564,0,0.2585823349029651,0,0,0,0.1195,0,0,0,0.0592537393243437,0,0,0,0,0,0,0.1906872245981683,0,0,0,0,0,0.2365400463042667,0,0,0,0,0.002820369046137,0,0,0,0.4757466395858505,0.0864059337710181,0,0,0,0,0,0,0,0.2045246098833362,0,0,0.0903480414679548,0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021|g__GGB13402|s__GGB13402_SGB14203|t__SGB14203,0,0,0,0,0,0,0,0.1083042331964403,0,0,0,0,0,0,0,0.0177184870140698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1342113717319178,0,0,0,0,0,0,0.0409472188397607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015586238987467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086367702623918,0,0,0,0,0,0,0.2705462421632735,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens|t__SGB17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1528|s__GGB1528_SGB2111|t__SGB2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2980458740374603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071844781424219,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3680|s__GGB3680_SGB4994|t__SGB4994,0,0,0,0,0,0,1.391605406186e-4,0,0,0,0,0,0,0,0,0.4126193821169887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395447676221318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3213|s__GGB3213_SGB4242|t__SGB4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6546384015512122,0,0,0,0,0
